place,name,points,level
14 j,Rüttimann Daniel,54.50,Daniel
15 a,Schuler Daniel *,54.25,*
15 d,Käslin Ruedi *,54.25,*
15 g,Bissig Fabian,54.25,Fabian
15 j,Fässler Dominic **,54.25,**
15 m,Odermatt Lars (2002),54.25,(2002)
16 a,Gander Martin,54.00,Martin
16 d,Held Florian,54.00,Florian
Ob-/N,alden,,alden
14 h,Käslin Benno *,54.50,*
14 k,Zumstein Patrick,54.50,Patrick
15 b,Vogel Marcel,54.25,Marcel
15 e,Lang Julian,54.25,Julian
15 h,Blumenthal Lino (2002),54.25,(2002)
15 k,Gasser Dominik 2,54.25,2
15 n,Zemp Simon (2001),54.25,(2001)
16 b,Auf der Maur Alex,54.00,Alex
16 e,Albert Thomas,54.00,Thomas
14 i,Kaufmann Jens,54.50,Jens
14 l,Schuler Alex,54.50,Alex
15 c,Arnold Severin *,54.25,*
15 f,Vonlaufen Lukas *,54.25,*
15 i,Christen Thomas,54.25,Thomas
15 l,Hegner Ueli *,54.25,*
15 o,Zimmermann Raﬀael (2000),54.25,(2000)
16 c,Gander Benjamin (2000),54.00,(2000)
16 f,Britschgi Markus,54.00,Markus
16 g,Bürgi Michael (2002),54.00,(2002)
16 j,Wetzstein Adrian *,54.00,*
17 b,Käslin Valentin (2000),53.75,(2000)
17 e,Zumstein Marcel,53.75,Marcel
17 h,Hurschler Mauri,53.75,Mauri
17 k,Ritter Fabio (2001),53.75,(2001)
18 a,Wiget Ueli,53.50,Ueli
19 b,Ettlin Thomas (2000),53.25,(2000)
Ob-/N,alden,,alden
16 h,Gwerder Beni,54.00,Beni
16 k,Ziegler Moritz,54.00,Moritz
17 c,Mehr Lars (2002),53.75,(2002)
17 f,Ettlin Jan (2001),53.75,(2001)
17 i,Kathriner Severin (2000),53.75,(2000)
17 l,Zimmermann Reto,53.75,Reto
18 b,Supper Frederik,53.50,Frederik
19 c,Zimmermann Simon **,53.25,**
16 i,Waser Christoph (2002),54.00,(2002)
17 a,Gassmann Michael *,53.75,*
17 d,Spichtig Clemens,53.75,Clemens
17 g,Ettlin Michael,53.75,Michael
17 j,Odermatt Fabian (2002),53.75,(2002)
17 m,Scherrer Patrick,53.75,Patrick
19 a,Thalmann Thomas *,53.25,*
19 d,Auf der Maur Michael (2000),53.25,(2000)
19 e,Ming Christian *,53.25,*
20 c,Gabriel Simon (2002),53.00,(2002)
20 f,Ettlin Kevin (2001),53.00,(2001)
21 a,Durrer Pascal (2002),52.75,(2002)
22 a,Strickler Fabio (2001),52.50,(2001)
22 d,von Rickenbach Pirmin (2002),52.50,(2002)
24 b,von Wyl Simon,36.00,Simon
25 c,Bieri Elias,35.25,Elias
25 f,Gabriel Christian (2000),35.25,(2000)
25 i,Rohrer Michael,35.25,Michael
Ob-/N,alden,,alden
20 a,Hess Severin (2001),53.00,(2001)
20 d,Müller Ivo (2002),53.00,(2002)
20 g,Gisler Silvan (2002),53.00,(2002)
21 b,Risi Martin,52.75,Martin
22 b,Stalder Tim,52.50,Tim
23,Schuler Christian ***,37.50,***
25 a,Albert Stefan (2002),35.25,(2002)
25 d,Briker Hannes,35.25,Hannes
25 g,Imholz Elias,35.25,Elias
25 j,Sprecher Martin (2000),35.25,(2000)
20 b,Bucher Sandro (2000),53.00,(2000)
20 e,Rohrer André,53.00,André
20 h,Küchler Severin,53.00,Severin
21 c,Kälin Michael (2002),52.75,(2002)
22 c,Vogler Jakob (2000),52.50,(2000)
24 a,Rohrer Henry,36.00,Henry
25 b,Betschart Silvan *,35.25,*
25 e,Eberli Santiago,35.25,Santiago
25 h,Kaiser Sandro,35.25,Sandro
25 k,Ulrich Marcel,35.25,Marcel
25 l,Würsch Tom (2000),35.25,(2000)
27,Christen Silvan (2002),34.75,(2002)
29 a,Bürlimann Simo (2002),34.25,(2002)
29 d,von Büren Thomas (2002),34.25,(2002)
30 b,Kälin Markus (2001),34.00,(2001)
31,Betschart Marcel *,8.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Ob-/N,alden,,alden
25 m,Omlin Toni *,35.25,*
28 a,Staub Ivan,34.50,Ivan
29 b,Lagler Reto,34.25,Reto
29 e,Müller Patrick,34.25,Patrick
30 c,Risi Janik (2000),34.00,(2000)
32 °,Gasser Peter *,0.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26,von Flüe Michael,35.00,Michael
28 b,Arnold Marcel *,34.50,*
29 c,Müller Dominik,34.25,Dominik
30 a,Auf der Maur Michael (2002),34.00,(2002)
30 d,von Matt Lars (2002),34.00,(2002)
