place,name,points,level
18 l,Signer Sandro (2006),54.00,(2006)
18 o,Trümpy Thomas (2006),54.00,(2006)
Appe,ll,,ll
16 g,Lengacher Gian,54.50,Gian
17 c,Signer Tobias (2004),54.25,(2004)
17 f,Kolb Kilian (2005),54.25,(2005)
18 a,Hobi Ignaz *,54.00,*
18 d,Rüger Damian,54.00,Damian
18 g,Waldmeier Marco (2005),54.00,(2005)
18 j,Mock Ramon (2006),54.00,(2006)
18 m,Studerus Jan,54.00,Jan
18 p,Willi Renato,54.00,Renato
17 a,Fässler Tobias,54.25,Tobias
17 d,Thoma Luca,54.25,Luca
17 g,Mannhart Jan *,54.25,*
18 b,Mösli Timo (2006),54.00,(2006)
18 e,Schiess Daniel,54.00,Daniel
18 h,Knellwolf Sebastian,54.00,Sebastian
18 k,Oettli Reto (2005),54.00,(2005)
18 n,Tobler Marco,54.00,Marco
19 a,Furrer Damian,53.75,Damian
19 b,Hüppin Lukas (2004),53.75,(2004)
19 e,Bernhard Thomas,53.75,Thomas
19 h,Meier Christian,53.75,Christian
19 k,Stark Walter (2006),53.75,(2006)
19 n,Ziegler Max (2006),53.75,(2006)
20 c,Schläpfer Andrin,53.50,Andrin
21 c,Walser Aaron (2006),53.00,(2006)
22 c,Schildknecht Jannic (2004),52.75,(2004)
23 a,Inauen Andrin (2006),52.50,(2006)
Appe,ll,,ll
19 c,Magani Flurin,53.75,Flurin
19 f,Brülisauer Thomas,53.75,Thomas
19 i,Schoch Cornel,53.75,Cornel
19 l,Streule Marco,53.75,Marco
20 a,Koster Patrick,53.50,Patrick
21 a,Bleiker Andreas,53.00,Andreas
22 a,Bossert Alain,52.75,Alain
22 d,Schoch René,52.75,René
23 b,Speck Beda (2006),52.50,(2006)
19 d,Signer Patrick,53.75,Patrick
19 g,Koch Sämi (2006),53.75,(2006)
19 j,Signer Peter (2006),53.75,(2006)
19 m,Weder Yanick,53.75,Yanick
20 b,Nef Tobias (2005),53.50,(2005)
21 b,Tobler Tobias (2005),53.00,(2005)
22 b,Inauen Ivo,52.75,Ivo
22 e,Spörndli Cyril,52.75,Cyril
23 c,Tobler Michael (2004),52.50,(2004)
24,Kuhn Roman *,35.50,*
25 c,Signer Felix (2006),35.25,(2006)
25 f,Wolfer David,35.25,David
27 a,Schefer Sandro (2006),34.25,(2006)
28 a,Gaccioli Benjamin,34.00,Benjamin
28 d,Zingg Elias (2006),34.00,(2006)
31,Marty Jaime *,17.75,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Appe,ll,,ll
25 a,Käppeli Remo,35.25,Remo
25 d,Stolz Jonas (2006),35.25,(2006)
25 g,Zehnder Josef,35.25,Josef
27 b,Bernhardsgrütter Stefan (2005),34.25,(2005)
28 b,Manser Maurin (2006),34.00,(2006)
29,Schönenberger Tobias (2004) *,18.50,*
32,Brügger Stefan *,8.50,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 b,Keller Tami (2006),35.25,(2006)
25 e,Widmer Ramon (2006),35.25,(2006)
26,Stadelmann Lukas (2004),34.50,(2004)
27 c,Jäger Elia (2006),34.25,(2006)
28 c,Wenger Dominic,34.00,Dominic
30,Kühne Cyrill (2004),18.25,(2004)
