place,name,points,level
19 c,Aerni Lars,53.50,Lars
21 b,Dettwiler Patrick,53.00,Patrick
22 c,Meyer Lukas (2001),52.75,(2001)
23 a,Peterhans Alex (2000),52.50,(2000)
23 b,Meier Fabian,52.50,Fabian
24 c,Loosli Adrian,35.25,Adrian
24 f,Hermann Lukas 1 (2000),35.25,(2000)
26 a,Schwegler Dominik,34.75,Dominik
28 a,Zagarella Davide (1999),34.25,(1999)
29 a,Regenass Reto (2000),34.00,(2000)
30,Brun Samuel (1999) **,17.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nord,tschweizerischer Schwingerverband,,Schwingerverband
24 a,Tschan Raphael (2000),35.25,(2000)
24 d,Huber Pascal,35.25,Pascal
24 g,Fritz Christian,35.25,Christian
26 b,Bruder Adrian,34.75,Adrian
28 b,Körkel Yannik,34.25,Yannik
29 b,Kramer Lukas (2001),34.00,(2001)
31 °,Eggen Markus,0.00,Markus
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
24 b,Rüegg Benjamin,35.25,Benjamin
24 e,Huber Fabian,35.25,Fabian
25,Stoll Thomas,35.00,Thomas
27,Vogt Patrick (1999),34.50,(1999)
28 c,Brändli Kevin,34.25,Kevin
29 c,Imobersteg Tobias,34.00,Tobias
