place,name,points,level
16 b,Rust Sandro,54.75,Sandro
16 e,Murpf Dario,54.75,Dario
16 h,Felder Ivan (2004),54.75,(2004)
16 k,Theiler Thomas,54.75,Thomas
17 c,Rüttimann Daniel,54.50,Daniel
17 f,Chiodo Gian Paolo (2005),54.50,(2005)
17 i,Achermann Ueli,54.50,Ueli
15 m,Riedweg Matteo (2005),55.00,(2005)
16 c,Rogenmoser Ryan,54.75,Ryan
16 f,Beﬀa Mario,54.75,Mario
16 i,Fässler Dominic **,54.75,**
17 a,Vogel Laurin,54.50,Laurin
17 d,Fischer Markus,54.50,Markus
17 g,Bühlmann Daniel,54.50,Daniel
17 j,Widmer Simon,54.50,Simon
17 k,Staub Ivan,54.50,Ivan
17 n,Doppmann Ueli,54.50,Ueli
18 b,Egli Severin (2004),54.25,(2004)
18 e,Müller Philipp (2005),54.25,(2005)
18 h,Zimmermann Reto,54.25,Reto
18 k,Waser David,54.25,David
18 n,Bissig Julian (2003),54.25,(2003)
19 c,Widmer Dominik,54.00,Dominik
19 f,Giger Janik,54.00,Janik
17 l,Schumacher Marco,54.50,Marco
17 o,Amrhyn Jonas (2003),54.50,(2003)
18 c,Wiss Ivan (2004),54.25,(2004)
18 f,Graber Sandro,54.25,Sandro
18 i,Zimmermann Daniel *,54.25,*
18 l,Gabriel Simon,54.25,Simon
19 a,Aregger Fabian,54.00,Fabian
19 d,Vogel Manuel,54.00,Manuel
20 a,Staﬀelbach Noah (2003),53.75,(2003)
17 m,Lustenberger Tim (2005),54.50,(2005)
18 a,Zanini David,54.25,David
18 d,Schmid Pius,54.25,Pius
18 g,Giger Samuel (2005),54.25,(2005)
18 j,Zgraggen Peter,54.25,Peter
18 m,Föhn Christian,54.25,Christian
19 b,Ziegler Elias,54.00,Elias
19 e,Krauer Andri (2005),54.00,(2005)
20 b,Kauﬂin Andrin (2004),53.75,(2004)
20 c,Füglister Stefan (2003),53.75,(2003)
21 a,Köpﬂi Mario (2005),53.50,(2005)
22 b,Schmidiger Lukas (2004),53.25,(2004)
22 e,Arnold Sebastian,53.25,Sebastian
24 a,Müller Silvio (2003),52.75,(2003)
24 d,Kunz Pascal (2004),52.75,(2004)
26,von Wyl Simon,36.50,Simon
28 b,Wirz Martin (2005),35.50,(2005)
28 e,Hodler Mathias,35.50,Mathias
28 h,Schuler Daniel *,35.50,*
20 d,Duss Livio (2005),53.75,(2005)
21 b,Blättler Ronnie (2004),53.50,(2004)
22 c,Rohrer Sven (2004),53.25,(2004)
23 a,Rust Lorin (2004),53.00,(2004)
24 b,Zenklusen Matteo (2005),52.75,(2005)
24 e,Koch Cyrill (2004),52.75,(2004)
27,Moos Christoph *,35.75,*
28 c,Rohrer Philipp (2004),35.50,(2004)
28 f,Theiler Nils (2004),35.50,(2004)
28 i,Röösli Janis (2005),35.50,(2005)
20 e,Bucher Adrian (2004),53.75,(2004)
22 a,Schmid Joel,53.25,Joel
22 d,Egli Kilian (2004),53.25,(2004)
23 b,Bieri Crispin (2005),53.00,(2005)
24 c,Vogel Ivo,52.75,Ivo
25,Kaufmann Jens,45.25,Jens
28 a,Zberg Kilian,35.50,Kilian
28 d,Johann Michael,35.50,Michael
28 g,Steinauer Kevin (2004),35.50,(2004)
28 j,Portmann David (2004),35.50,(2004)
28 k,Portmann Curdin (2003),35.50,(2003)
28 n,Hüsler Matthias,35.50,Matthias
28 q,Gloggner André,35.50,André
28 t,Aﬀentranger Martin,35.50,Martin
29 c,Schöpfer Roman (2003),35.25,(2003)
29 f,Füglister Florian,35.25,Florian
30 a,Lienhard Ramon (2004),34.75,(2004)
31 b,Rust Silvio,34.50,Silvio
32 a,Theiler Andre (2003),34.25,(2003)
32 d,Ziswiler Cyril (2004),34.25,(2004)
33 c,Müller Severin,34.00,Severin
33 f,Johann Kilian (2003),34.00,(2003)
28 l,Käslin Ruedi *,35.50,*
28 o,Hodel Michael,35.50,Michael
28 r,Furrer Jens,35.50,Jens
29 a,Suter Nicolas (2003),35.25,(2003)
29 d,Kiser Markus (2005),35.25,(2005)
29 g,Bürgi Simon (2003),35.25,(2003)
30 b,Stadelmann Simon *,34.75,*
31 c,Hüppin Lukas (2004),34.50,(2004)
32 b,Küng Jonas (2004),34.25,(2004)
33 a,Zberg Nuyen (2003),34.00,(2003)
33 d,Marbach Sven (2005),34.00,(2005)
33 g,Egli Samuel,34.00,Samuel
28 m,Imgrüth Fabian (2005),35.50,(2005)
28 p,Grüter Marcel,35.50,Marcel
28 s,Arnold Linus (2004),35.50,(2004)
29 b,Schurtenberger Pio (2004),35.25,(2004)
29 e,Gloggner Matthias (2005),35.25,(2005)
29 h,Bullakaj Benhard,35.25,Benhard
31 a,Schmidiger Marco *,34.50,*
31 d,Schöpfer Elias (2004),34.50,(2004)
32 c,Broch Marcel,34.25,Marcel
33 b,Schnüriger Kevin (2004),34.00,(2004)
33 e,Langenstein Jonas (2005),34.00,(2005)
33 h,Albisser Jannik (2003),34.00,(2003)
34,Ziegler Manuel,27.00,Manuel
36 b,Durrer Markus,18.75,Markus
38 b,Huwyler Sven,17.00,Sven
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
35,Ottiger Lukas *,25.50,*
37,Bärtschi Basil,18.50,Basil
39,Karli Reto,9.75,Reto
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
36 a,Wüthrich Philip *,18.75,*
38 a,Zürcher Ueli *,17.00,*
40,Furrer Alain,8.50,Alain
