place,name,points,level
15 a,Hofmann Florian **,54.75,**
15 d,Murer Andy **,54.75,**
15 g,Steiner Severin (2001),54.75,(2001)
15 j,Suter Beat,54.75,Beat
15 m,Hess Michael *,54.75,*
16 c,Kälin Remo *,54.50,*
16 f,Reichmuth Marco **,54.50,**
16 i,Baumann Marco,54.50,Marco
16 j,Betschart Daniel,54.50,Daniel
16 m,Gasser Dominik 2,54.50,2
16 p,Kempf Damian,54.50,Damian
16 s,Supper Frederik,54.50,Frederik
16 v,Brand Christian **,54.50,**
16 y,Troxler Jonas (2000),54.50,(2000)
17 b,Zumstein Patrick,54.25,Patrick
17 e,Weiss Roman *,54.25,*
18 a,Betschart Michael,54.00,Michael
16 k,Bühlmann Daniel (2000),54.50,(2000)
16 n,Hurschler Adrian,54.50,Adrian
16 q,Lang Julian,54.50,Julian
16 t,Thalmann Adrian,54.50,Adrian
16 w,Elmiger Matthias,54.50,Matthias
16 z,Staub Devin,54.50,Devin
17 c,Durrer Markus,54.25,Markus
17 f,Wigger Simon,54.25,Simon
18 b,Gander Adrian *,54.00,*
16 l,Ettlin Michael,54.50,Michael
16 o,Kammermann Christoph *,54.50,*
16 r,Muﬀ Armin **,54.50,**
16 u,Bättig Martin *,54.50,*
16 x,Fessler Linus **,54.50,**
17 a,Krummenacher Roman,54.25,Roman
17 d,Gisler Silvan (2002),54.25,(2002)
17 g,Portmann Fabian,54.25,Fabian
18 c,Imholz Elias,54.00,Elias
18 d,Murer Remo *,54.00,*
18 g,Ulrich Pascal,54.00,Pascal
19 b,Blattmann Philipp (2000),53.75,(2000)
19 e,Ulrich Marcel,53.75,Marcel
20 c,Kaufmann Reto (2002),53.25,(2002)
21 c,Meier Andreas,53.00,Andreas
21 f,Herger Simon,53.00,Simon
21 i,Schmid Pius,53.00,Pius
22 c,Suter Michael (2002),52.75,(2002)
18 e,Gabriel Simon (2002),54.00,(2002)
18 h,Von Euw Adi,54.00,Adi
19 c,Briker Hannes,53.75,Hannes
20 a,Bär Leo,53.25,Leo
21 a,Arnold Kilian (2002),53.00,(2002)
21 d,Blattmann Jonas,53.00,Jonas
21 g,Krieg Silvan (2000),53.00,(2000)
22 a,Fischlin Matthias (2002),52.75,(2002)
23 a,Arnold Marcel *,35.50,*
18 f,Gisler Noah (2002),54.00,(2002)
19 a,Hürlimann Ueli (2001),53.75,(2001)
19 d,Hürlimann Marco (2002),53.75,(2002)
20 b,Meier Marcel,53.25,Marcel
21 b,Hodler Mathias,53.00,Mathias
21 e,Gemsch Stefan,53.00,Stefan
21 h,Odermatt Lars (2002),53.00,(2002)
22 b,Rüttimann Daniel,52.75,Daniel
23 b,Eﬃnger Peter,35.50,Peter
23 c,Ettlin Jan (2001),35.50,(2001)
23 f,Rohrer Timo (2001),35.50,(2001)
23 i,Bürgi Michael (2002),35.50,(2002)
23 l,Meier Lukas (2002),35.50,(2002)
23 o,Risi Janik (2000),35.50,(2000)
23 r,von Euw Lukas (2002),35.50,(2002)
23 u,Wyrsch Gabriel (2001),35.50,(2001)
24 c,Betschart Silvan *,35.25,*
24 f,Schmid Joel,35.25,Joel
25 b,Käslin Benno *,34.75,*
26 a,Dittli Mathias (2002),34.25,(2002)
27 b,Hürlimann Adrian (2002),34.00,(2002)
23 d,Föhn Christian (2002),35.50,(2002)
23 g,Baumann Reto,35.50,Reto
23 j,Fischlin Livio (2002),35.50,(2002)
23 m,Müller Dominik,35.50,Dominik
23 p,Staub Ivan,35.50,Ivan
23 s,von Flüe Michael,35.50,Michael
24 a,Arnold Sebastian,35.25,Sebastian
24 d,Christen Silvan (2002),35.25,(2002)
24 g,Stalder Silvan (2002),35.25,(2002)
25 c,Schilter Daniel *,34.75,*
26 b,Gabriel Christian (2000),34.25,(2000)
27 c,Inderbitzin Dominic,34.00,Dominic
23 e,Klauser Nico,35.50,Nico
23 h,Blumenthal Lino (2002),35.50,(2002)
23 k,Kathriner Severin (2000),35.50,(2000)
23 n,Reichlin Reto (2002),35.50,(2002)
23 q,Ulrich Livio,35.50,Livio
23 t,Waser Christoph (2002),35.50,(2002)
24 b,Bernet Raﬀael,35.25,Raﬀael
24 e,Hermann Lukas 1 (2000),35.25,(2000)
25 a,Bruder Adrian,34.75,Adrian
25 d,Suter Lukas (2002),34.75,(2002)
27 a,Arnold Marco (2000),34.00,(2000)
27 d,Keller Damian (2002),34.00,(2002)
27 e,Langenegger Raﬀael (2001),34.00,(2001)
27 h,Rogenmoser Linus (2002),34.00,(2002)
30,Meier Daniel (2000),17.25,(2000)
33,Herger Lukas *,8.75,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
27 f,Meienberg Adrian (2000),34.00,(2000)
28,Rohrer Beat *,26.00,*
31,Bacher Andreas,17.00,Andreas
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 g,Rogenmoser Beat (2001),34.00,(2001)
29,Fankhauser Reto **,17.50,**
32,Bernhard Lukas *,10.00,*
