place,name,points,level
10 o,Eﬃnger Peter,55.25,Peter
10 r,Betschart Remo **,55.25,**
11 c,Fässler Cornel *,55.00,*
11 f,Anderegg David *,55.00,*
11 i,Dober Adrian **,55.00,**
11 l,Langenstein Philip *,55.00,*
11 o,Bürgler André *,55.00,*
12 c,Schuler Daniel,54.75,Daniel
12 f,Weber Ivo,54.75,Ivo
12 g,Schelbert Roman,54.75,Roman
12 j,Suter Pirmin,54.75,Pirmin
12 m,Fink Bruno *,54.75,*
13 c,Kempf Damian,54.50,Damian
13 f,Spichtig Clemens,54.50,Clemens
13 i,Herger Andreas,54.50,Andreas
13 l,Elmiger Andreas,54.50,Andreas
14 b,von Flüe Michael,54.25,Michael
14 e,Keller Markus *,54.25,*
12 h,Egli Damian **,54.75,**
12 k,Kessler Joel *,54.75,*
13 a,Zimmermann Armin,54.50,Armin
13 d,Fallegger Joel,54.50,Joel
13 g,Rüttimann Daniel,54.50,Daniel
13 j,Hauser Roman (2000),54.50,(2000)
13 m,Bienz Romeo,54.50,Romeo
14 c,Suter Samuel (1999),54.25,(1999)
14 f,Hürlimann Mathias (2000),54.25,(2000)
12 i,Beﬀa Mario,54.75,Mario
12 l,Imfeld Beat,54.75,Beat
13 b,Vonlaufen Lukas *,54.50,*
13 e,Bingisser Roman,54.50,Roman
13 h,Hügli Kaj *,54.50,*
13 k,Elmiger Matthias,54.50,Matthias
14 a,Keller Janik *,54.25,*
14 d,Suter Paul *,54.25,*
14 g,Birchler Fabian (2000),54.25,(2000)
14 h,Walker Roger,54.25,Roger
14 k,Schöpfer Dio **,54.25,**
14 n,Gwerder Andreas *,54.25,*
15 a,Amgarten Roman *,54.00,*
15 d,Scheuber Stefan,54.00,Stefan
15 g,Forster Christian,54.00,Christian
15 j,Ulrich Pascal (1999),54.00,(1999)
15 m,Amgarten Martin *,54.00,*
16 c,Berchtold Kilian (2001),53.75,(2001)
14 i,Thierstein Marco,54.25,Marco
14 l,Ming Christian 2,54.25,2
14 o,Diethelm Albert *,54.25,*
15 b,Widmer Simon,54.00,Simon
15 e,Kennel Roger (1999),54.00,(1999)
15 h,Durrer Robin,54.00,Robin
15 k,Fassbind René *,54.00,*
16 a,Wyss Sven (2001),53.75,(2001)
16 d,Von Euw Adi,53.75,Adi
14 j,Stutzer Michael (1999),54.25,(1999)
14 m,Hegner Ueli (1999) *,54.25,*
14 p,Bissig Fabian,54.25,Fabian
15 c,Ulrich Marcel,54.00,Marcel
15 f,Gasser Dominik 2,54.00,2
15 i,Albert Thomas,54.00,Thomas
15 l,Durrer Markus (1999),54.00,(1999)
16 b,Gander Martin,53.75,Martin
16 e,Hürlimann Ueli (2001),53.75,(2001)
16 f,Betschart Daniel,53.75,Daniel
17 a,Heiniger Luca,53.50,Luca
17 d,Fischer Markus (2000),53.50,(2000)
17 g,Gander Benjamin (2000),53.50,(2000)
18 b,Murpf Dario (1999),53.25,(1999)
18 e,Schilter Daniel *,53.25,*
19 c,Gisler Jonas (2001),53.00,(2001)
20 a,Suter Raphael (2000),52.75,(2000)
21,Zürcher Ueli (2000),45.25,(2000)
16 g,Reichmuth Lukas (2000),53.75,(2000)
17 b,Gisler Mario (2000),53.50,(2000)
17 e,Durrer Lukas (1999),53.50,(1999)
17 h,Suter Ruedi,53.50,Ruedi
18 c,Bacher Andreas,53.25,Andreas
19 a,Zanini David (2000),53.00,(2000)
19 d,Bucher André (2001),53.00,(2001)
20 b,Betschart Fabian (1999),52.75,(1999)
22,Lagler Christian,37.00,Christian
16 h,Arnold Fabian,53.75,Fabian
17 c,Fischer Tobias,53.50,Tobias
17 f,Ulrich Roman (2000),53.50,(2000)
18 a,Zgraggen Peter,53.25,Peter
18 d,Staub Ivan (1999),53.25,(1999)
19 b,Zimmermann Reto,53.00,Reto
19 e,Durrer Ive (2000),53.00,(2000)
20 c,Marty Lukas,52.75,Lukas
23 a,Troxler Roman,35.50,Roman
23 b,Staub Devin,35.50,Devin
23 e,Küttel Samuel,35.50,Samuel
23 h,Betschart Silvan *,35.50,*
23 k,Wiget Ueli (1999),35.50,(1999)
23 n,Lagler Reto,35.50,Reto
23 q,Grüter Marcel (1999),35.50,(1999)
23 t,Burch Bruno (2000),35.50,(2000)
23 w,Auf der Maur Alex (1999),35.50,(1999)
23 z,Annen Adrian,35.50,Adrian
24 c,Reichmuth Jonas (2001),35.25,(2001)
24 f,Kälin Marco (2000),35.25,(2000)
24 i,Brunner Timon,35.25,Timon
23 c,Spichtig Aldo,35.50,Aldo
23 f,Gwerder Beni,35.50,Beni
23 i,Andermatt Erwin (1999),35.50,(1999)
23 l,Troxler Jonas (2000),35.50,(2000)
23 o,Krieg Silvan (2000),35.50,(2000)
23 r,Grätzer Luca (2001),35.50,(2001)
23 u,Bissig Joris (2001),35.50,(2001)
23 x,Arnold Philipp (2000),35.50,(2000)
24 a,Strickler Fabio (2001),35.25,(2001)
24 d,Kempf Marco (2000),35.25,(2000)
24 g,Inderbitzin Dominic (1999),35.25,(1999)
24 j,Arnold David,35.25,David
23 d,Schnider Simon (2001),35.50,(2001)
23 g,Bühler Kilian (2000),35.50,(2000)
23 j,Amrein Lukas (1999),35.50,(1999)
23 m,Schuler Alex,35.50,Alex
23 p,Gwerder Marco,35.50,Marco
23 s,Diethelm Samuel,35.50,Samuel
23 v,Bienz Manuel (1999),35.50,(1999)
23 y,Annen David (2000),35.50,(2000)
24 b,Steiner Severin (2001),35.25,(2001)
24 e,Kälin Markus (2001),35.25,(2001)
24 h,Gemsch Stefan,35.25,Stefan
25,Bünter Rosche (2000),35.00,(2000)
26 a,Ulrich Marco *,34.75,*
27 b,Gerig Dario,34.50,Dario
29 a,Zimmermann Lukas (2001),34.00,(2001)
29 d,Hediger Kilian (2001),34.00,(2001)
29 g,Annen Michael,34.00,Michael
32 °,Amrein Simon,0.00,Simon
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
26 b,Schindler Roland,34.75,Roland
27 c,Auf der Maur Michael (2000),34.50,(2000)
29 b,Müller Patrick (1999),34.00,(1999)
29 e,Gisler Patrick,34.00,Patrick
30,Zimmermann Daniel *,27.25,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27 a,Gisler Lukas (2001),34.50,(2001)
28,Ulrich Damian (1999),34.25,(1999)
29 c,Inderbitzin Karl,34.00,Karl
29 f,Diethelm Patrick (2001),34.00,(2001)
31,Herger Simon,8.75,Simon
