place,name,points,level
13 k,Buchs Carlo *,55.00,*
14 b,Crettaz Julien,54.75,Julien
14 c,Grossenbacher Marc (2000),54.75,(2000)
14 f,Tornare Paul (2001),54.75,(2001)
16 a,Beliakov Alexandre,54.25,Alexandre
16 d,Bapst Richard,54.25,Richard
16 g,Emonet Fabien **,54.25,**
17 a,Beaud Eric,54.00,Eric
17 d,Andenmatten Bernhard,54.00,Bernhard
17 g,Kolly Elmar (2002),54.00,(2002)
17 j,Wieland Timon,54.00,Timon
Fribo,eoise,,eoise
14 d,Philipona Nicolas,54.75,Nicolas
14 g,Schöpfer Dio **,54.75,**
16 b,Baeriswyl Christoph (2002),54.25,(2002)
16 e,Crettaz Olivier *,54.25,*
16 h,Schläﬂi Hugo (2002),54.25,(2002)
17 b,Fercher Alain,54.00,Alain
17 e,Choﬄon Anthony,54.00,Anthony
17 h,Kolly Simon (2002),54.00,(2002)
18 a,Burri Gottfried (2001),53.75,(2001)
14 e,Pürro Tobias,54.75,Tobias
15,Germanier Joel (2000),54.50,(2000)
16 c,Bapst Ludovic (2002),54.25,(2002)
16 f,Egger Benoît (2002),54.25,(2002)
16 i,Zosso Fabian,54.25,Fabian
17 c,Hurni Janik,54.00,Janik
17 f,Cottier Marco (2000),54.00,(2000)
17 i,Pasquier Loïc (2001),54.00,(2001)
18 b,Pellet Adrian,53.75,Adrian
18 c,Golliard Steve,53.75,Steve
18 f,Weissert Eric (2000),53.75,(2000)
19 c,Goy Sébastien,53.50,Sébastien
19 f,Walzer Mickäel,53.50,Mickäel
20 c,Ganière William,53.00,William
21 b,Cochrane Benjamin,52.75,Benjamin
22 b,Terrettaz Lionel,52.50,Lionel
23 b,Bühler Ramon,52.25,Ramon
Fribo,eoise,,eoise
18 d,Jonin Jérémy (2002),53.75,(2002)
19 a,Fankhauser Yanik (2002),53.50,(2002)
19 d,Tissot Aurélien (2002),53.50,(2002)
20 a,Blanchard Benjamin,53.00,Benjamin
20 d,Perroud Lary (2000),53.00,(2000)
21 c,Squaratti Yannick,52.75,Yannick
22 c,Buntschu Andreas (2001),52.50,(2001)
23 c,Piccand Mathew (2001),52.25,(2001)
18 e,Parvex Bryan,53.75,Bryan
19 b,Fuchs Yannick,53.50,Yannick
20 b,Delabays Thibaud (2002),53.00,(2002)
21 a,Python Benjamin (2002),52.75,(2002)
22 a,Mosimann Quentin,52.50,Quentin
23 a,Aeschbacher Ivo (2001),52.25,(2001)
24,Lambert Ousama,51.50,Ousama
25,Buchs Stefan (2002),51.25,(2002)
28,Crausaz Simon,36.75,Simon
30 b,Pittet Guillaume,17.00,Guillaume
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Fribo,eoise,,eoise
26,Schneuwly Thomas (2002),51.00,(2002)
29,Vallotton Jason,26.00,Jason
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
27,Emonet Frédéric **,37.00,**
30 a,Pharisa Loic,17.00,Loic
