place,name,points,level
14 l,Tremp Remo,55.00,Remo
14 m,Wolfer Lukas *,55.00,*
14 p,Schwyn Patrick,55.00,Patrick
15 c,Odermatt Michi,54.75,Michi
15 f,Lozza Roman,54.75,Roman
16 c,Brülisauer Dominik (2001),54.50,(2001)
17 a,Gosswiler Livio (2000) *,54.25,*
17 d,Junker Nik,54.25,Nik
17 g,Tobler Marco,54.25,Marco
18 c,Ritter Fabio (2001),54.00,(2001)
Wolfh,en,,en
14 n,Keller Lukas,55.00,Lukas
15 a,Baumann Simon,54.75,Simon
15 d,Egli Martin,54.75,Martin
16 a,Hari Michi,54.50,Michi
16 d,Studerus Jan (2002),54.50,(2002)
17 b,Rüegg Patrick,54.25,Patrick
17 e,Kuhn Roman *,54.25,*
18 a,Schmidlin Tobias (2001),54.00,(2001)
18 d,Ruppanner Philipp (2000),54.00,(2000)
14 o,Wetter Silvan (2000),55.00,(2000)
15 b,Roth Sämi (2000),54.75,(2000)
15 e,Lanter Christian,54.75,Christian
16 b,Bickel Roman *,54.50,*
16 e,Tanner Adrian,54.50,Adrian
17 c,Dobler Lorenz (2000),54.25,(2000)
17 f,Stauﬀacher Martin,54.25,Martin
18 b,Peter Philipp (2002),54.00,(2002)
18 e,Rust Emanuel,54.00,Emanuel
18 f,Scherrer Pascal,54.00,Pascal
18 i,Giger Florian (2001),54.00,(2001)
18 l,Schoch René,54.00,René
19 a,Müggler Silvan (2002),53.75,(2002)
19 d,Knellwolf Sebastian (2001),53.75,(2001)
20 a,Dobler Mathias,53.50,Mathias
20 d,Preisig Manuel,53.50,Manuel
21 a,Bänziger Peter,53.25,Peter
22 b,Streule Marco,52.75,Marco
Wolfh,en,,en
18 g,Büchler Livio (2001),54.00,(2001)
18 j,Langenegger Beat,54.00,Beat
18 m,Wehrli Jan (2002),54.00,(2002)
19 b,Inauen Marco,53.75,Marco
19 e,Signer Walter,53.75,Walter
20 b,Fässler Michael,53.50,Michael
20 e,Signer Ramon (2002),53.50,(2002)
21 b,Thoma Christoph,53.25,Christoph
23 a,Knecht Remo (2002),52.50,(2002)
18 h,Christen Jérôme (2002),54.00,(2002)
18 k,Schiess Daniel (2002),54.00,(2002)
18 n,Willi Renato,54.00,Renato
19 c,Klee Sandro,53.75,Sandro
19 f,Spangaro Luciano (2001) *,53.75,*
20 c,Manser Dominik,53.50,Dominik
20 f,Willi Romeo,53.50,Romeo
22 a,Koller Silvan (2002),52.75,(2002)
23 b,Maglia Leo,52.50,Leo
23 c,Schönenberger Leo (2002),52.50,(2002)
24 b,Bollhalder Mario (2002),35.25,(2002)
24 e,Hollenstein Mathias (2002),35.25,(2002)
24 h,Oberhänsli Kilian,35.25,Kilian
24 k,Wenger Dominic,35.25,Dominic
26 b,Heeb Ivan,34.00,Ivan
26 e,Koch Robin (2002),34.00,(2002)
28,Ackermann Remo *,17.75,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Wolfh,en,,en
23 d,Sonderegger Max (2002),52.50,(2002)
24 c,Gemperli Julian (2002),35.25,(2002)
24 f,Krucker Silvan (2001),35.25,(2001)
24 i,Oberhänsli Nick (2001),35.25,(2001)
25,Bärtsch Andreas (2002),34.50,(2002)
26 c,Inauen Ivo (2002),34.00,(2002)
26 f,Tobler Fabian,34.00,Fabian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
24 a,Baumann Nico (2002),35.25,(2002)
24 d,Giger Lorenz (2000),35.25,(2000)
24 g,Magani Flurin (2002),35.25,(2002)
24 j,Sieber Marc (2000),35.25,(2000)
26 a,Glättli Tobias (2002),34.00,(2002)
26 d,Inauen Severin (2002),34.00,(2002)
27,Kiser Aron (2001),27.00,(2001)
