place,name,points,level
18 a,Roner Remo (2002),53.50,(2002)
18 d,Rohrer Timo (2001),53.50,(2001)
19 c,Gander Benjamin,53.25,Benjamin
20 b,Achermann Ueli (2001),53.00,(2001)
21 b,Reichlin Reto (2002),52.75,(2002)
16 e,Amrein Joel (2003),54.00,(2003)
17 b,von Flüe Michael,53.75,Michael
17 e,Odermatt Lars (2002),53.75,(2002)
17 h,Müller Mathias,53.75,Mathias
18 b,Blumenthal Lino (2002),53.50,(2002)
19 a,Rohrer Michael,53.25,Michael
19 d,Ettlin Thomas,53.25,Thomas
20 c,Lussi Roland (2003),53.00,(2003)
22,Käslin Ueli,44.25,Ueli
23 a,Wagner Andreas (2002),35.50,(2002)
23 d,Klauser Nico,35.50,Nico
23 g,Durrer Jan (2003),35.50,(2003)
23 j,Rogenmoser Luca (2003),35.50,(2003)
23 m,Kathriner Andreas (2003),35.50,(2003)
23 p,Facchini Oscar,35.50,Oscar
23 s,Britschgi Marcel (2003),35.50,(2003)
24 a,Würsch Lars *,35.25,*
24 d,Bucher Sandro,35.25,Sandro
25 a,Vonlaufen Lukas *,35.00,*
26 b,Keller Janik *,34.75,*
27,Gander Sebastian (2003),34.50,(2003)
Ob-/N,alden,,alden
23 b,Tschümperlin Justin (2003),35.50,(2003)
23 e,Hurschler Mauri,35.50,Mauri
23 h,Christen Silvan (2002),35.50,(2002)
23 k,Michel Peter (2003),35.50,(2003)
23 n,Garovi Matteo (2003),35.50,(2003)
23 q,Durrer Ive,35.50,Ive
23 t,Bacher Andreas,35.50,Andreas
24 b,Pedrazzini Diego,35.25,Diego
24 e,Bissig Julian (2003),35.25,(2003)
25 b,Kaiser Sandro,35.00,Sandro
26 c,Briker Michael *,34.75,*
28 a,Stalder Tim,34.25,Tim
23 c,Risi Janik,35.50,Janik
23 f,Ettlin Kevin (2001),35.50,(2001)
23 i,Würsch Kevin (2003),35.50,(2003)
23 l,Küchler Severin,35.50,Severin
23 o,Felder Martin *,35.50,*
23 r,Britschgi Markus,35.50,Markus
23 u,Arnold Samuel (2001),35.50,(2001)
24 c,Christen Thomas,35.25,Thomas
24 f,Kessler Joel *,35.25,*
26 a,von Matt Lars (2002),34.75,(2002)
26 d,Briker Hannes,34.75,Hannes
28 b,Ettlin Mario (2003),34.25,(2003)
28 c,Antonini Joël (2003),34.25,(2003)
29 b,Pedrazzini Lorenzo (2002),34.00,(2002)
29 e,Baumgartner Matthias (2003),34.00,(2003)
32,Gassmann Michael *,18.75,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Ob-/N,alden,,alden
28 d,von Büren Thomas (2002),34.25,(2002)
29 c,Mignola Michele,34.00,Michele
30,Muﬀ André *,27.00,*
33,Arnold Andreas *,17.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
29 a,Zgraggen Remo (2003),34.00,(2003)
29 d,Durrer Pascal (2002),34.00,(2002)
31,von Ah Benji ***,26.00,***
