place,name,points,level
25 b,Willi Romeo,35.25,Romeo
18 c,Ackermann Rico (2003),53.50,(2003)
20 a,Sonderegger Max (2002),53.00,(2002)
21,Tanner Markus (2002),52.75,(2002)
24 a,Stauﬀacher Martin,35.50,Martin
24 d,Amstutz Janic (2002),35.50,(2002)
24 g,Streule Marco,35.50,Marco
24 j,Mösli Reto,35.50,Reto
24 m,Knellwolf Sebastian (2001),35.50,(2001)
24 p,Furrer Damian,35.50,Damian
24 s,Baumann Simon,35.50,Simon
25 c,Sprecher Martin,35.25,Martin
25 d,Spörndli Cyril (2003),35.25,(2003)
25 g,Brülisauer Thomas (2003),35.25,(2003)
27,Speck Ignaz (2003),34.25,(2003)
28 c,Koch Robin (2002),34.00,(2002)
30 °,Fejzaj Naim **,0.00,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Appe,ll,,ll
25 e,Inauen Silvan (2003),35.25,(2003)
25 h,Bernhard Thomas (2002),35.25,(2002)
28 a,Schiess Adrian (2003),34.00,(2003)
28 d,Brand Andreas (2003),34.00,(2003)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 f,Inauen Severin (2002),35.25,(2002)
26,Schmid Michael,35.00,Michael
28 b,Räss Lukas (2003),34.00,(2003)
29,Breitenmoser Simon,8.75,Simon
