place,name,points,level
29 d,Wicki Nicolas,35.00,Nicolas
29 g,Rüegsegger Christian (2001),35.00,(2001)
Berni,-Kantonaler Schwingerverband,,Schwingerverband
21 c,Ledermann Patrik,53.00,Patrik
21 f,Tschan Matthias,53.00,Matthias
22 c,Müller Marc,52.75,Marc
22 f,Salzmann Simon *,52.75,*
24,Wiget Michael *,47.00,*
27,Steudler Kevin (2001) *,35.50,*
28 c,Walther Patrick *,35.25,*
29 b,Berger Lorenz *,35.00,*
29 e,Fankhauser Thomas *,35.00,*
30 a,Aeschlimann Ueli,34.75,Ueli
21 d,Ducry Antoine **,53.00,**
22 a,Berger René **,52.75,**
22 d,Bühler Marcel,52.75,Marcel
22 g,Steﬀen Patrick,52.75,Patrick
25,Kämpf Lorenz *,44.25,*
28 a,Schwab Marc,35.25,Marc
28 d,Willimann Stefan,35.25,Stefan
29 c,Jenzer Janick,35.00,Janick
29 f,Graf Simon (2001),35.00,(2001)
30 b,Blaser Jan *,34.75,*
30 c,Kämpf Marcel *,34.75,*
31 a,Dubler Mike,34.50,Mike
31 d,Heim Michael (2001),34.50,(2001)
32 c,Kneubühl Christian (2001),34.25,(2001)
33,Grossenbacher Roger,34.00,Roger
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Berni,-Kantonaler Schwingerverband,,Schwingerverband
30 d,Wyss Kaspar (2000),34.75,(2000)
31 b,Eggimann Marco,34.50,Marco
32 a,Graber Bänz,34.25,Bänz
32 d,Santschi Hans,34.25,Hans
34 a,Gehrig Kilian,18.50,Kilian
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
30 e,Brönnimann Christian,34.75,Christian
31 c,Gnägi Damian,34.50,Damian
32 b,Klossner Sven,34.25,Sven
32 e,Röthlisberger Florian,34.25,Florian
34 b,Niederhäuser Martin,18.50,Martin
