place,name,points,level
21 e,Roth Sämi (2000),53.25,(2000)
23,Gabathuler Rino,52.75,Rino
25 b,Birk Till (2002),35.50,(2002)
25 e,Knabe Robert,35.50,Robert
25 h,Müller Loris,35.50,Loris
25 k,Thoma Nils,35.50,Nils
25 n,Höpli Remo,35.50,Remo
25 q,Lauchenauer Paul (2002),35.50,(2002)
25 t,Signer Walter,35.50,Walter
26 a,Biser Niklaus,35.25,Niklaus
21 c,Schrepfer Roy,53.25,Roy
22 a,Knecht Remo (2002),53.00,(2002)
24,Räbsamen Marcel (2000),35.75,(2000)
25 c,Gaccioli Benjamin,35.50,Benjamin
25 f,Krucker Silvan (2001),35.50,(2001)
25 i,Odermatt Michi,35.50,Michi
25 l,Büchler Livio (2001),35.50,(2001)
25 o,Kirchmeier Christof,35.50,Christof
25 r,Müller Elias,35.50,Elias
25 u,Tschudi Mario (2001),35.50,(2001)
26 b,Gemperli Julian (2002),35.25,(2002)
26 c,Käppeli Remo (2001),35.25,(2001)
26 f,Maglia Leo,35.25,Leo
26 i,Streule Reto (2002),35.25,(2002)
27 b,Scheiwiller Andreas *,34.75,*
28 c,Roth Markus,34.25,Markus
29 b,Glättli Tobias (2002),34.00,(2002)
29 e,Oberhänsli Kilian,34.00,Kilian
30,Blaser Niklas *,25.75,*
33,Frey Marco (2002),9.75,(2002)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
St. Ga,n,,n
26 d,Keller Cedric (2002),35.25,(2002)
26 g,Müller Fabian (2001),35.25,(2001)
26 j,Wenger Dominic,35.25,Dominic
28 a,Lusti Adrian (2001),34.25,(2001)
28 d,Stüble Lukas,34.25,Lukas
29 c,Grob Rachen (2002),34.00,(2002)
29 f,Rickenmann Ramon (2001),34.00,(2001)
31,Götti Samuel,18.75,Samuel
34,Vestner Roman *,8.50,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
26 e,Kressbach Pascal,35.25,Pascal
26 h,Städler Lars,35.25,Lars
27 a,Jöhl Christian *,34.75,*
28 b,Müggler Silvan (2002),34.25,(2002)
29 a,Bader Sandro (2002),34.00,(2002)
29 d,Meier Adrian (2000),34.00,(2000)
29 g,Spangaro Luciano (2001) *,34.00,*
32,Leuppi Karim *,17.00,*
