place,name,points,level
16 d,Moser Matthias *,54.25,*
16 g,Stadler Kevin (2002),54.25,(2002)
Nord,tschweizerischer Schwingerverband,,Schwingerverband
13 e,Graber Colin,55.00,Colin
13 h,Rüegger Aaron,55.00,Aaron
14 a,Brügger Joël (2000),54.75,(2000)
14 d,Schmutz Simon (2000),54.75,(2000)
15 c,Waldner Patrick **,54.50,**
15 f,Bachmann Sämi (2001),54.50,(2001)
16 b,Jusuﬁ Ilber,54.25,Ilber
16 e,Müller Simon,54.25,Simon
16 h,Abt Robin,54.25,Robin
13 f,Loosli Adrian,55.00,Adrian
13 i,Winiger Fabian **,55.00,**
14 b,Mangold Michael **,54.75,**
15 a,Bader Andreas **,54.50,**
15 d,Burren Patrick,54.50,Patrick
15 g,Nyﬀenegger Florian (2001),54.50,(2001)
16 c,Lisser Beat,54.25,Beat
16 f,Reinhard Pirmin (2001),54.25,(2001)
16 i,Anderegg David *,54.25,*
16 j,Hasler Luis (2002),54.25,(2002)
16 m,Ris Jörn,54.25,Jörn
17 a,Widmer Dino,54.00,Dino
17 d,Grieder Nonda,54.00,Nonda
17 g,Bader Stefan,54.00,Stefan
17 j,Eggenschwiler Fabian,54.00,Fabian
17 m,Lehmann Robin,54.00,Robin
18 c,Dettwiler Patrick,53.75,Patrick
Nord,tschweizerischer Schwingerverband,,Schwingerverband
16 k,Hitz Florian,54.25,Florian
16 n,Widmer David,54.25,David
17 b,Wilhelm Manuel,54.00,Manuel
17 e,Meyer Lukas (2001),54.00,(2001)
17 h,Bieli Andreas,54.00,Andreas
17 k,Grossmann Andreas,54.00,Andreas
18 a,Bieri Florian (2001),53.75,(2001)
18 d,Kehr Damian (2001),53.75,(2001)
16 l,Kohler Adrian,54.25,Adrian
16 o,Stark Urban (2000),54.25,(2000)
17 c,Furrer Mathias,54.00,Mathias
17 f,Schwegler Dominik,54.00,Dominik
17 i,Büchi Christian,54.00,Christian
17 l,Kaspar Jan,54.00,Jan
18 b,Hermann Lukas (2002),53.75,(2002)
18 e,Nussbaumer Dominik,53.75,Dominik
18 f,Vogt Patrick,53.75,Patrick
20,Huber Fabian,52.75,Fabian
21 c,Jakober Daniel,52.50,Daniel
23,Gisin Yanic,36.00,Yanic
24 c,Buser Thomas,35.25,Thomas
24 f,Peterhans Alex (2000),35.25,(2000)
26,Lazic Marco (2000),34.50,(2000)
28 a,Geissberger Marc (2002),34.00,(2002)
29,Schaub Florent,25.75,Florent
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Nord,tschweizerischer Schwingerverband,,Schwingerverband
19 a,Järmann Florian (2002),53.50,(2002)
21 a,Fritz Andreas,52.50,Andreas
21 d,Kramer Lukas (2001),52.50,(2001)
24 a,Brunner Patrick (2002),35.25,(2002)
24 d,Huber Pascal,35.25,Pascal
24 g,Rüegg Benjamin,35.25,Benjamin
27 a,Schmid Justin (2002),34.25,(2002)
28 b,Lazic Serge (2000),34.00,(2000)
30 a,Brand Christian **,8.50,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
19 b,Eggen Markus,53.50,Markus
21 b,Hermann Lukas 1 (2000),52.50,(2000)
22,Lisser Daniel *,37.00,*
24 b,Burkart Simon,35.25,Simon
24 e,Müller Christian,35.25,Christian
25,Saladin Pascal (2002),34.75,(2002)
27 b,Herrmann Adrian (2000),34.25,(2000)
28 c,Lüscher Michael,34.00,Michael
30 b,Studinger Stephan **,8.50,**
