place,name,points,level
17 f,Vogt Marco,53.75,Marco
18 c,Henzer Andreas **,53.50,**
14 f,Rüegg Daniel,54.50,Daniel
15 b,Schmutz Adrian *,54.25,*
15 e,Probst Gabriel **,54.25,**
16 b,Mangold Martin *,54.00,*
16 e,Antenen Remo (2004),54.00,(2004)
17 a,Schaub Reto,53.75,Reto
17 d,Aerni Lars,53.75,Lars
18 a,Jehle Aaron (2005),53.50,(2005)
18 d,Rüegger Aaron *,53.50,*
19 a,Bachmann Sämi,53.25,Sämi
20 b,Burkhardt Roy,35.75,Roy
20 e,Müller Simon,35.75,Simon
20 h,Studinger Robin (2006),35.75,(2006)
20 k,Roth Leon (2006),35.75,(2006)
21 c,Steger Robert,35.50,Robert
21 f,Gisin Yanic,35.50,Yanic
21 i,Strebel Dominic (2005),35.50,(2005)
22 c,Herrmann Daniel,35.25,Daniel
23 a,Scherrer Johann **,35.00,**
24 b,Pradetto Diego (2006),34.75,(2006)
25,Buob Mike (2005),34.50,(2005)
Dorne,Thierstein-Laufental,,Thierstein-Laufental
19 b,Hengartner Jonas (2005),53.25,(2005)
20 c,Büttler Adrian,35.75,Adrian
20 f,Nussbaumer Dominik,35.75,Dominik
20 i,Imobersteg Matthias **,35.75,**
21 a,Bearda Samuel **,35.50,**
21 d,Brunner Lukas (2006),35.50,(2006)
21 g,Meier Dario (2005),35.50,(2005)
22 a,Furter Jannis (2004),35.25,(2004)
22 d,Jüngling Pascal (2006),35.25,(2006)
23 b,Abt Robin,35.00,Robin
24 c,Reinhard Roman (2005),34.75,(2005)
26 a,Halbeisen Florian (2005),34.25,(2005)
20 a,Caviezel Nicolas,35.75,Nicolas
20 d,Dünner Tobias (2005),35.75,(2005)
20 g,Nussbaumer Gabriel,35.75,Gabriel
20 j,Rickenbacher Remo (2006),35.75,(2006)
21 b,Huser Roman,35.50,Roman
21 e,Buchmann Moritz (2005),35.50,(2005)
21 h,Stalder Jonas,35.50,Jonas
22 b,Gehrig Nils (2006),35.25,(2006)
22 e,Loosli Adrian,35.25,Adrian
24 a,Hohler Janis (2005),34.75,(2005)
24 d,Studer Louis (2004),34.75,(2004)
26 b,Huber Pascal,34.25,Pascal
26 c,Soland Marcel (2006),34.25,(2006)
29,Kulmer Nick (2004),17.25,(2004)
32,Brand Christian **,8.50,**
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Dorne,Thierstein-Laufental,,Thierstein-Laufental
27,Yeschiltepe Turgut (2006),34.00,(2006)
30,Christ Marino (2005),17.00,(2005)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
28,Regenass Reto,25.75,Reto
31,Christ Dario *,8.75,*
