place,name,points,level
14 a,Junker Nik,54.50,Nik
14 d,Schwyn Adrian,54.50,Adrian
14 g,Blaser Gian (1998),54.50,(1998)
15 b,Baumann Rico *,54.25,*
15 c,Wild Thomas,54.25,Thomas
15 f,Raymann David,54.25,David
15 i,Gerber Marcel,54.25,Marcel
16 a,Blättler Joël,54.00,Joël
16 d,Furrer Matthias,54.00,Matthias
16 g,Rüegg Patrick (1999),54.00,(1999)
17 b,Arnold Christian,53.75,Christian
19 a,Thiemann Fabrice,53.25,Fabrice
19 d,Fuster Sepp (1997),53.25,(1997)
15 d,Stahel Felix *,54.25,*
15 g,Leuppi Karim,54.25,Karim
15 j,Wey Nicola *,54.25,*
16 b,Schiess Christian,54.00,Christian
16 e,Fiechter Stefan,54.00,Stefan
16 h,Knup Stephan,54.00,Stephan
17 c,Schlumpf Dominik,53.75,Dominik
19 b,Hobi Ignaz,53.25,Ignaz
20 a,Furrer Damian (1998),53.00,(1998)
15 e,Schweingruber Thomas,54.25,Thomas
15 h,Hengartner Ivo,54.25,Ivo
15 k,Arztmann Beda,54.25,Beda
16 c,Reichmuth Beat (1997),54.00,(1997)
16 f,Bürgler Patrick,54.00,Patrick
17 a,Kleinberger Alex,53.75,Alex
18,Egli Patrick,53.50,Patrick
19 c,Straub Paul,53.25,Paul
20 b,Poltera Andrin (1999),53.00,(1999)
20 c,Olbrecht Kevin (1997),53.00,(1997)
22 b,Tritten Robin (1998),35.50,(1998)
22 e,Lieberherr Michael (1999),35.50,(1999)
22 h,von Allmen Michael,35.50,Michael
22 k,Pallaoro Luca (1997),35.50,(1997)
22 n,Koller Valentin,35.50,Valentin
22 q,Bossi Mattia (1999),35.50,(1999)
23 c,Rüegger Remo (1999),35.25,(1999)
23 f,Bosshard Dario (1999),35.25,(1999)
26 a,Schmucki Ivo,34.50,Ivo
27 a,Mock Marco (1999),34.25,(1999)
28 a,Wild Philippe (1999),34.00,(1999)
21,Schoch René (1999),52.75,(1999)
22 c,Schudel Simon,35.50,Simon
22 f,Heierli Pascal (1999),35.50,(1999)
22 i,Ulmann Fabian (1999),35.50,(1999)
22 l,Nägeli Roman *,35.50,*
22 o,Koller Andreas (1998),35.50,(1998)
23 a,Tremp Remo (1999),35.25,(1999)
23 d,Inauen Marco (1999),35.25,(1999)
24,Hälg Joel (1998),35.00,(1998)
26 b,Schild Matthias (1999),34.50,(1999)
27 b,Dudli Gallus,34.25,Gallus
28 b,Stüble Lukas (1998),34.00,(1998)
22 a,Wicki Cédric,35.50,Cédric
22 d,Rütsche Stefan *,35.50,*
22 g,Basler Siro,35.50,Siro
22 j,Thoma Nils (1999),35.50,(1999)
22 m,Lehmann Philipp (1999),35.50,(1999)
22 p,Bürki Patrik (1999),35.50,(1999)
23 b,Schegg Michael,35.25,Michael
23 e,Götti Samuel (1998),35.25,(1998)
25,Schoch Cornel (1998),34.75,(1998)
26 c,Bommer Christoph (1997),34.50,(1997)
27 c,Arnold Christian,34.25,Christian
28 c,Keller David (1999),34.00,(1999)
28 d,Grob Krischan (1999),34.00,(1999)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
29,Manser Dominik (1999),26.75,(1999)
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
30,Italiano Lorenzo (1998),17.00,(1998)
