place,name,points,level
25 h,Schmid Pirmin (2000),35.25,(2000)
25 k,Wild Kilian (1998),35.25,(1998)
27 a,Diethelm Samuel,34.50,Samuel
28 a,Hillebrandt Patrick,34.25,Patrick
28 d,Diethelm Andreas (2000),34.25,(2000)
29 c,Kuriger Manuel (2004),34.00,(2004)
31,Jöhl Christian *,17.00,*
33 °,Grab Martin ***,8.50,***
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
25 f,Kälin Marco (2000),35.25,(2000)
25 i,Suter Raphael (2000),35.25,(2000)
26 a,Suter Kari,34.75,Kari
27 b,Schuler Thomas,34.50,Thomas
28 b,Kälin Dominik (1999),34.25,(1999)
29 a,Deuber Mathias (2000),34.00,(2000)
29 d,Schraven Michael,34.00,Michael
32 a,Strebel Sandro **,8.50,**
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
25 g,Knobel Guido,35.25,Guido
25 j,Weber Manuel (1999),35.25,(1999)
26 b,Schuler Koni,34.75,Koni
27 c,Wattenhofer Charly (1998),34.50,(1998)
28 c,Stalder Florian (1999),34.25,(1999)
29 b,Huwiler Roman (1998),34.00,(1998)
30,Ritz Philipp,25.50,Philipp
32 b,Suter Stefan (2000),8.50,(2000)
