place,name,points,level
17 c,von Wyl Simon,53.50,Simon
18 a,Lagler Reto,53.25,Reto
19 a,von Ah Markus,53.00,Markus
19 d,Lienhard Ramon (2004),53.00,(2004)
Ob- u,Nidwalden,,Nidwalden
16 a,Kiser Dominik (2006),53.75,(2006)
16 d,Wolf Stefan (2006),53.75,(2006)
16 g,Püntener Luca (2005),53.75,(2005)
16 j,von Matt Lars,53.75,Lars
17 a,Gander Sebastian,53.50,Sebastian
17 d,Egli Kilian (2004),53.50,(2004)
18 b,Rust Lorin (2004),53.25,(2004)
19 b,Küchler Severin,53.00,Severin
20 a,Furrer Jens,52.75,Jens
16 b,Kiser Markus (2005),53.75,(2005)
16 e,Huser Christian,53.75,Christian
16 h,Rohrer Michael,53.75,Michael
16 k,Bieri Manuel (2006),53.75,(2006)
17 b,Gasser Severin (2006),53.50,(2006)
17 e,Christen Thomas,53.50,Thomas
18 c,Niederberger Sven (2006),53.25,(2006)
19 c,Näpﬂin Urs (2006),53.00,(2006)
20 b,Bucher Sandro,52.75,Sandro
20 c,Kryenbühl Mauro (2005),52.75,(2005)
22,Imfeld Laurin (2004),45.50,(2004)
24 a,Auf der Maur Alex,35.75,Alex
25 b,Arnold Matthias (2006),35.50,(2006)
25 e,Ettlin Kevin,35.50,Kevin
25 h,Omlin David (2006),35.50,(2006)
25 k,Moos Christoph *,35.50,*
26 a,Arnold Linus (2004),35.25,(2004)
26 d,Gisler Lukas (2005),35.25,(2005)
26 g,Waser Mattia (2005),35.25,(2005)
27 a,Herger Elias (2006),34.75,(2006)
Ob- u,Nidwalden,,Nidwalden
20 d,Marty Remo (2005),52.75,(2005)
23 a,Gerber Christian ***,37.25,***
24 b,Zumstein Roman (2006),35.75,(2006)
25 c,Bamert Mathis (2005),35.50,(2005)
25 f,Gwerder Andreas *,35.50,*
25 i,Gisler Marco (2006),35.50,(2006)
25 l,Odermatt Fabian (2005),35.50,(2005)
26 b,Berwert Eddy (2006),35.25,(2006)
26 e,Kiser Andrin (2006),35.25,(2006)
26 h,Würsch Andrin (2006),35.25,(2006)
27 b,von Ah Quirin,34.75,Quirin
21,Durrer Ueli,45.75,Ueli
23 b,Nietlispach Pascal **,37.25,**
25 a,Aregger Silvan (2006),35.50,(2006)
25 d,Büeler Ivo (2004),35.50,(2004)
25 g,Kurmann Jvo,35.50,Jvo
25 j,Herger Simon,35.50,Simon
25 m,von Deschwanden Sven (2006),35.50,(2006)
26 c,Burch Jonas 2 (2005),35.25,(2005)
26 f,Rust Silvio,35.25,Silvio
26 i,Fischer Markus,35.25,Markus
27 c,von Moos Nico (2006),34.75,(2006)
27 d,Vogler Noah (2006),34.75,(2006)
29 b,Blättler Michi (2006),34.25,(2006)
30 a,Arnold Manuel (2006),34.00,(2006)
30 d,Schnüriger Kevin (2004),34.00,(2004)
33,Bürgi Reto *,8.50,*
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Ob- u,Nidwalden,,Nidwalden
28,Horat Dominic,34.50,Dominic
29 c,Flüeler Jeremias (2006),34.25,(2006)
30 b,Gasser Michael (2006),34.00,(2006)
31,Gander Adrian *,27.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
29 a,Arnold David (2006),34.25,(2006)
29 d,Hess Ramon (2006),34.25,(2006)
30 c,Roth Marco (2004),34.00,(2004)
32,Barmettler Renato *,10.00,*
