place,name,points,level
14 c,Balimann Fabian (1998),54.75,(1998)
14 f,Burgy Frank (1997),54.75,(1997)
14 i,Gauch Bastien,54.75,Bastien
15 c,Vonlanthen Alexandre,54.50,Alexandre
15 f,Boschung Markus,54.50,Markus
16 c,Brand Andreas *,54.25,*
Fribo,eoise,,eoise
13 d,Roch Vincent *,55.00,*
14 a,Vonlanthen Marc,54.75,Marc
14 d,Matthey Mickaël **,54.75,**
14 g,Berset Cyril,54.75,Cyril
15 a,Pharisa Loic,54.50,Loic
15 d,Von Niederhäusern Martin,54.50,Martin
16 a,Schafer Claudio *,54.25,*
16 d,Remy Guillaume **,54.25,**
13 e,Pasche Bernard **,55.00,**
14 b,Kolly Gaëtan (1998),54.75,(1998)
14 e,Leuenberger Marc,54.75,Marc
14 h,Riedo Fredy,54.75,Fredy
15 b,Lützelschwab Luc (1999),54.50,(1999)
15 e,Dind Clément,54.50,Clément
16 b,Giroud Jonathan **,54.25,**
16 e,Chèvre Bernard,54.25,Bernard
16 f,Emonet Fabien,54.25,Fabien
17 b,Mosimann Vincent *,54.00,*
17 e,Quiot Didier,54.00,Didier
18 a,Wicky Jonathan,53.75,Jonathan
19,Kramer Dorian (1999),53.50,(1999)
22 a,Zosso Fabian (1998),52.75,(1998)
23,Ducrest Etienne (1998),36.50,(1998)
24 c,Dufey Gil (1997),35.50,(1997)
24 f,Capt Stéphane,35.50,Stéphane
24 i,Barras François (1998),35.50,(1998)
Fribo,eoise,,eoise
16 g,Rohrbach Sylvain (1997),54.25,(1997)
17 c,Dubey Gaël,54.00,Gaël
17 f,Pürro Tobias (1997),54.00,(1997)
18 b,Rappo Yann (1998),53.75,(1998)
20,Mariéthoz Grégory (1999),53.25,(1999)
22 b,Ruch Florian (1997),52.75,(1997)
24 a,Tenthorey Matthieu,35.50,Matthieu
24 d,Curty Alexandre,35.50,Alexandre
24 g,Borcard Clovis (1999),35.50,(1999)
24 j,Aladenise Jonathan,35.50,Jonathan
17 a,Cotting Florian,54.00,Florian
17 d,Burri Flemming,54.00,Flemming
17 g,Buchs Julien (1999),54.00,(1999)
18 c,Forster Sämi (1997),53.75,(1997)
21,Pellet Adrian (1997),53.00,(1997)
22 c,Blanchard Benjamin (1997),52.75,(1997)
24 b,Pürro Christian (1999),35.50,(1999)
24 e,Cressier Gaetan,35.50,Gaetan
24 h,Bongard Jérôme,35.50,Jérôme
24 k,Pürro Fabrice (1999),35.50,(1999)
24 l,Pouye Diey,35.50,Diey
24 o,Délitroz Lucien (1999),35.50,(1999)
24 r,Cotting Fabien (1999),35.50,(1999)
25 a,Taillard Virgile (1998),35.25,(1998)
25 d,Daves Maxime (1997),35.25,(1997)
27 b,Menoud Timothée (1999),34.50,(1999)
28,Fuchs Yannick (1998),34.25,(1998)
29 c,Egger Fabio (1999),34.00,(1999)
31,Reymond Jessy (1998),25.75,(1998)
* Kan,nal- bzw. Gauverbandskranzschwin,ger ** T,Gauverbandskranzschwin
Fribo,eoise,,eoise
24 m,Martin Jérémy (1998),35.50,(1998)
24 p,Croisier Anthony,35.50,Anthony
24 s,Berger Alan (1998),35.50,(1998)
25 b,Roulet Denis,35.25,Denis
26,Vieux Sylvain *,34.75,*
27 c,Burgy Matt (1999),34.50,(1999)
29 a,Reichenbach Ryan (1999),34.00,(1999)
29 d,Chautems Mike,34.00,Mike
32,Barras David *,9.00,*
lverb,dskranzschwinger *** Eidg. Kranzs,chwinge,Kranzs
24 n,Duc Grégory,35.50,Grégory
24 q,Crettaz Olivier,35.50,Olivier
24 t,Arnold Christian,35.50,Christian
25 c,Dorsaz Théo (1998),35.25,(1998)
27 a,Zimmermann Joël (1997),34.50,(1997)
27 d,Berger Dilan (1998),34.50,(1998)
29 b,Goy Sébastien,34.00,Sébastien
30,Sonnay Thomas **,28.00,**
